0.0	0.05568256477026898	
0.005	0.05693541951556052	
0.01	0.05823715250835581	
0.015	0.0595904439051707	
0.02	0.06099816332720059	
0.025	0.06246338630841571	
0.03	0.06398941244274986	
0.035	0.06557978543463046	
0.04	0.0672383152852051	
0.045	0.06896910287908804	
0.05	0.07077656727405224	
0.055	0.07266547603972805	
0.06	0.07464097904212331	
0.065	0.07670864612995557	
0.07	0.07887450924793996	
0.075	0.08114510958320265	
0.08	0.08352755044616049	
0.085	0.08602955669930083	
0.09	0.08865954167967276	
0.095	0.09142668271768535	
0.1	0.09434100654104408	
0.105	0.09741348607454421	
0.11	0.10065615041162727	
0.115	0.10408221005157287	
0.12	0.10770619987927404	
0.125	0.11154414282597253	
0.13	0.1156137377087495	
0.135	0.11993457542935801	
0.14	0.12452838854321031	
0.145	0.1294193402296582	
0.15	0.13463435995093503	
0.155	0.1402035346408864	
0.16	0.14616056619567655	
0.165	0.15254330845027733	
0.17	0.1593943998516008	
0.175	0.1667620118589487	
0.18	0.1747007379495328	
0.185	0.18327265429343467	
0.19	0.192548591107254	
0.195	0.20260966396447694	
0.2	0.21354912770330609	
0.205	0.22547463308616622	
0.21	0.23851098949238142	
0.215	0.2528035677103242	
0.22	0.2685225182201588	
0.225	0.2858680363299579	
0.23	0.30507698206100714	
0.235	0.32643126838826114	
0.24	0.350268579033344	
0.245	0.37699618545685604	
0.25	0.40710893074545224	
0.255	0.4412128799170884	
0.26	0.48005677077414505	
0.265	0.5245743464372229	
0.27	0.5759420874797689	
0.275	0.6356590809820065	
0.28	0.7056592597685432	
0.285	0.7884718705330217	
0.29	0.8874552955329691	
0.295	1.0071450118974554	
0.3	1.1537836966528625	
0.305	1.3361503217956172	
0.31	1.5668957914700277	
0.315	1.864767805508593	
0.32	2.2584606642890237	
0.325	2.7935722179358167	
0.33	3.5458133681599766	
0.335	4.647530998435311	
0.34	6.344310290898822	
0.345	9.123113790590933	
0.35	14.010635511202857	
0.355	23.17323830035451	
0.36	39.682180879082004	
0.365	56.25634909036203	
0.37	47.28321155578671	
0.375	28.090722188847238	
0.38	16.283102407735036	
0.385	10.112172581088997	
0.39	6.74127609985548	
0.395	4.7600765222240184	
0.4	3.515625170338108	
0.405	2.6898021737566187	
0.41	2.116729358794271	
0.415	1.7042432211658116	
0.42	1.3982324715014767	
0.425	1.1653951666274787	
0.43	0.9843961405936488	
0.435	0.8410879642946105	
0.44	0.7258063182494718	
0.445	0.6317763702017463	
0.45	0.5541399599741992	
0.455	0.48934293687627706	
0.46	0.4347385015093563	
0.465	0.38832399326865596	
0.47	0.34856233387116375	
0.475	0.3142584703948304	
0.48	0.2844723276424033	
0.485	0.25845647337397626	
0.49	0.23561081138553847	
0.495	0.21544919938164206	
0.5	0.19757454330090743	
0.505	0.1816600001466631	
0.51	0.16743463898906175	
0.515	0.15467239406651626	
0.52	0.14318347553506974	
0.525	0.1328076336231172	
0.53	0.12340883379891132	
0.535	0.11487101570355805	
0.54	0.1070946914325937	
0.545	0.0999941989555147	
0.55	0.09349547065300566	
0.555	0.08753420968550897	
0.56	0.08205439136485358	
0.565	0.07700702512499792	
0.57	0.07234912667459771	
0.575	0.0680428606098205	
0.58	0.06405482200184313	
0.585	0.06035543185730743	
0.59	0.0569184263292943	
0.595	0.05372042346332532	
0.6	0.05074055434593025	
0.605	0.047960147969387065	
0.61	0.04536246107702833	
0.615	0.04293244581701294	
0.62	0.040656549291521946	
0.625	0.038522540106848135	
0.63	0.03651935785735797	
0.635	0.034636982151445846	
0.64	0.03286631834064353	
0.645	0.03119909756782249	
0.65	0.02962778912578378	
0.655	0.028145523428448102	
0.66	0.0267460241552841	
0.665	0.025423548345123902	
0.67	0.024172833395815076	
0.675	0.022989050077459303	
0.68	0.021867760794346908	
0.685	0.02080488243819386	
0.69	0.019796653266289686	
0.695	0.018839603315401795	
0.7	0.017930527928009303	
0.705	0.017066464023514326	
0.71	0.016244668795038768	
0.715	0.01546260055352886	
0.72	0.01471790147622221	
0.725	0.01400838204689187	
0.73	0.013332007000935352	
0.735	0.01268688261163106	
0.74	0.012071245180333156	
0.745	0.011483450592323875	
0.75	0.010921964829527092	
0.755	0.010385355348545535	
0.76	0.009872283230088567	
0.765	0.009381496022749744	
0.77	0.00891182121249699	
0.775	0.00846216025640586	
0.78	0.008031483125832297	
0.785	0.007618823310123125	
0.79	0.0072232732371693914	
0.795	0.006843980071703455	
0.8	0.006480141856306659	
0.805	0.006131003963697335	
0.81	0.005795855832065008	
0.815	0.005474027958056042	
0.82	0.005164889124543616	
0.825	0.0048678438425645175	
0.83	0.0045823299888146166	
0.835	0.004307816621887981	
0.84	0.004043801962047441	
0.845	0.0037898115207524556	
0.85	0.0035453963674559087	
0.855	0.0033101315223373388	
0.86	0.00308361446467882	
0.865	0.0028654637475222264	
0.87	0.0026553177100888865	
0.875	0.0024528332801984775	
0.88	0.002257684859611139	
0.885	0.0020695632858321587	
0.89	0.0018881748644762476	
0.895	0.0017132404667967182	
0.9	0.0015444946874420254	
0.905	0.0013816850579171772	
0.91	0.0012245713116031674	
0.915	0.0010729246965332949	
0.92	0.0009265273324334474	
0.925	0.0007851716088184408	
0.93	0.0006486596211949731	
0.935	0.0005168026426559351	
0.94	0.0003894206283666908	
0.945	0.00026634175063873375	
0.95	0.00014740196246720573	
0.955	3.244458757015804e-05	
0.96	-7.868006487999082e-05	
0.965	-0.00018611506250704472	
0.97	-0.00028999719051079703	
0.975	-0.00039045727240758594	
0.98	-0.000487620472058275	
0.985	-0.00058160657821131	
0.99	-0.0006725302727000937	
0.995	-0.0007605013833512732	
